Tamb,I,Tcool_in,mass_flowrate,eff_gain,Tp_no_cool,Tp_cool
37.9,802,28.970933535919286,0.0035346938775510208,0.0186886679787495,331.821980624984,311.0514089717277
39.6,917,29.07981097407282,0.003130612244897959,0.0211303147425454,336.233897742758,312.75107113222975
40.8,967,24.390149966019024,0.0003020408163265306,0.0238137231422796,338.553316314587,313.9418944377222
41.6,947,25.477340614666645,0.0003020408163265306,0.0233049231377089,338.798651731329,314.7419713874392
41.900000000000006,862,20.232880884285844,0.0003020408163265306,0.0253129949347558,337.002584990095,315.0305461393158
41.8,729,21.890665889553382,0.0003020408163265306,0.0224738229430382,333.636497296381,314.93079374147544
41.2,532,24.95000778972438,0.0003020408163265306,0.0175279457238277,328.141608722069,314.3329944763804
40.1,350,24.635117627806054,0.0003020408163265306,0.0145510672638240,322.436945851115,313.2305185277165
38.3,142,24.39760810239937,0.0001,0.0108316129269499,315.238164860081,311.42884450492915
33.300000000000004,222,23.373482397875815,0.0001,0.00947061891640957,312.454484024024,306.43743929473067
38.1,775,27.511588443830675,0.0001,0.0182669335356410,331.333746545462,311.24795668655116
38.900000000000006,893,24.469732933791907,0.0003020408163265306,0.0217930339947964,335.000989783758,312.0437721375337
39.5,939,21.94301571350311,0.0003020408163265306,0.0241220435352149,336.681381136275,312.63931087407053
39.900000000000006,928,24.921477924800836,0.0003020408163265306,0.0225303261791059,336.778509012063,313.0435581346
39.3,548,22.00010988087561,0.0003020408163265306,0.0185237165390573,326.741627483009,312.43150814891897
38.400000000000006,348,25.84993916954528,0.0003020408163265306,0.0126798327079083,320.740471672009,311.53553999903073
37.1,145,24.76274233609766,0.0001,0.00990074482919389,314.134084464792,310.23162677160025
38.5,847,25.187723442159434,0.0003020408163265306,0.0204962100906966,333.495749879958,311.6447438137252
37.9,526,24.51963631892662,0.0003020408163265306,0.0157771099840424,324.849976018636,311.03785304542663
37.0,342,24.16964635298783,0.0001,0.0128176517192914,319.229287583754,310.1349264820195
35.800000000000004,141,23.25304515255098,0.0001,0.00998601632948683,312.744989841363,308.9311780904564
38.900000000000006,928,24.52777082143259,0.0003020408163265306,0.0222738633663396,335.862026246368,312.04461139483794
39.5,909,22.848782231967668,0.0003020408163265306,0.0231882789635927,335.945800144877,312.6402514412871
39.900000000000006,846,27.9164328640407,0.0003020408163265306,0.0196251159583007,334.763809961734,313.04703096765434
40.0,712,26.826115264702068,0.0003020408163265306,0.0182646687676358,331.531823211684,313.1421359879206
39.6,536,23.46195061832287,0.0003020408163265306,0.0175899714455277,326.721695132281,312.73327333733397
38.900000000000006,335,24.743340554958582,0.0003020408163265306,0.0135387915827003,320.886931806254,312.0324747189897
37.5,135,22.005271015666512,0.0001,0.0117451000838351,314.262827340615,310.6259305887388
33.1,223,28.00389839341707,0.0001,0.00652920598706307,312.285451974920,306.2458518569607
35.7,424,27.617371271425338,0.0001,0.0112798147615021,320.114079837702,308.8449043373622
37.4,623,23.429194533991666,0.0003020408163265306,0.0175861489130091,326.849459639510,310.53887383654404
38.8,786,28.470201574894396,0.0001,0.0183656720814559,332.258405798235,311.94863803176196
40.0,900,26.164188259197513,0.0003020408163265306,0.0214724419150986,336.184173207054,313.1449525200022
40.900000000000006,948,22.526266104793276,0.0003020408163265306,0.0246042747815894,338.182466263111,314.0380818883767
41.5,929,19.803944543288033,0.0003020408163265306,0.0262440602264573,338.269411126337,314.6319094426449
41.7,847,29.940329753413664,0.0001,0.0196614950962459,336.450778050031,314.84744102245395
41.6,714,28.90091612501637,0.0003020408163265306,0.0179553000138113,333.077715242868,314.743003014588
41.0,537,24.255117923718604,0.0003020408163265306,0.0179314878577061,328.077864402473,314.1322402374399
40.1,333,20.705188201090927,0.0003020408163265306,0.0169767392911886,321.997715961353,313.2233327335426
38.3,132,22.593012573624776,0.0001,0.0118391454097918,314.973062962781,311.42549855623054
38.1,868,27.112738843860605,0.0001,0.0201956422402685,333.647036511688,311.2492259218551
39.900000000000006,521,21.82930845335009,0.0003020408163265306,0.0186118382099083,326.625809528088,313.0295994538405
39.0,323,25.297413872574612,0.0003020408163265306,0.0130455908910457,320.672186653645,312.13301036424934
32.9,225,28.750147457662262,0.0001,0.00601809893060908,312.143248209106,306.0475378898382
34.800000000000004,427,25.210047298762813,0.0001,0.0121758097580125,319.327958258772,307.94234908799166
36.4,623,23.474955105191313,0.0003020408163265306,0.0169994190433734,325.906722770458,309.5406905459834
37.9,787,23.70812325409737,0.0003020408163265306,0.0201175282659828,331.447672245529,311.04194987504263
39.1,896,25.948264739029185,0.0003020408163265306,0.0211300425383286,335.258736011729,312.2460565145812
40.0,944,25.676881877185256,0.0003020408163265306,0.0224195194627286,337.261359292730,313.1450342806465
40.7,929,22.932942141657385,0.0003020408163265306,0.0240072412935982,337.536167935164,313.8387349505285
41.0,850,24.18487627136318,0.0003020408163265306,0.0223186995824440,335.877982713025,314.1387219144062
40.6,531,22.725205440826045,0.0003020408163265306,0.0186016053171149,327.545664746297,313.73015074962797
39.900000000000006,335,29.225828465505394,0.0001,0.0113462861972565,321.855674771327,313.0385245441913
38.5,132,22.547641118062455,0.0001,0.0119971845168220,315.170568299576,311.625072293612
37.8,584,21.685292400071347,0.0003020408163265306,0.0183285676339560,326.235483922906,310.93432659524393
39.1,728,25.981919885600767,0.0003020408163265306,0.0185536543562269,331.090631572284,312.24257050188123
40.2,841,26.56926616453133,0.0003020408163265306,0.0204668163162541,334.917653104509,313.3440639968944
41.1,889,27.57494310340462,0.0003020408163265306,0.0210971578515583,336.926078721710,314.2452602885559
41.8,882,24.27348904821087,0.0003020408163265306,0.0231266170458904,337.399185542045,314.93816122171324
42.1,817,22.119251103536282,0.0003020408163265306,0.0236753776953800,336.085021591720,315.23252631053384
42.0,686,24.176813767761484,0.0003020408163265306,0.0205902352574432,332.756856987061,315.1335106080386
41.400000000000006,511,25.424862300831737,0.0003020408163265306,0.0170561602979227,327.800782649256,314.5330288975032
40.3,311,25.277603927791496,0.0003020408163265306,0.0137114955321177,321.622446330879,313.4304643954611
38.5,116,27.344458352129937,0.0001,0.00874613289839298,314.746181589974,311.6330678201129
32.0,204,26.700049600425366,0.0001,0.00637218704243616,310.697401414425,305.145096864392
34.0,405,22.379774309541116,0.0001,0.0130710471717267,317.983165362172,307.1383579122871
35.7,597,22.858520746726295,0.0003020408163265306,0.0166064823531411,324.581676619229,308.84028716704603
37.3,756,27.22564148151535,0.0001,0.0178414441085281,330.113773127483,310.4484488427734
38.7,866,28.28198772873292,0.0015142857142857145,0.0200686333533282,334.150507265990,311.8501726325567
39.7,915,28.482513066456598,0.0003020408163265306,0.0210862534084306,336.276600508725,312.849817580676
40.400000000000006,899,25.269588169467863,0.0003020408163265306,0.0221358989166838,336.527247282362,313.5426824250902
40.900000000000006,820,24.76404703371235,0.0003020408163265306,0.0215020757811059,335.047584019769,314.0392688364038
40.900000000000006,687,24.32731901633581,0.0003020408163265306,0.0198979429340334,331.750589237279,314.0357041007951
40.400000000000006,509,20.40018386963897,0.0003020408163265306,0.0196975081675487,326.797086324830,313.5259949754027
39.400000000000006,307,22.055656252661016,0.0003020408163265306,0.0152700041506256,320.644666954711,312.5263462841326
37.8,111,22.04508221689553,0.0001,0.0116266570572762,313.920780871708,310.92497223110564
29.4,204,24.37725706656364,0.0001,0.00624630447778998,308.147549257423,302.54557843295964
31.6,408,20.97933156566698,0.0001,0.0126126239173615,315.753294305225,304.74015765096647
33.7,602,25.447128127223003,0.0001,0.0145580503224913,322.820726548400,306.8483640484268
35.5,766,24.676194541977324,0.0001,0.0183234387728877,328.690315710568,308.64735787427713
36.9,880,22.44670745467928,0.0003020408163265306,0.0217552333679139,332.839576747988,310.04345786220796
37.9,929,24.96180572383259,0.0003020408163265306,0.0216080074440150,334.970276548259,311.0471237177965
38.7,915,22.173528134145286,0.0003020408163265306,0.0232608239335334,335.359031868246,311.8405947400906
39.0,840,23.30868171350282,0.0003020408163265306,0.0216640896161081,333.784197417901,312.1404632235676
38.8,708,24.239516614641257,0.0003020408163265306,0.0191054436420939,330.309457556341,311.93964277759676
37.9,529,29.49160856450197,0.0001,0.0130644631236505,324.926732577804,311.0465537172701
36.0,322,24.811116439213105,0.0001,0.0115720252600928,317.736543800081,309.1373561043316
33.4,119,26.623461455489192,0.0001,0.00600665898995317,309.783288276469,306.54073837792515
27.4,220,20.571708462008264,0.0001,0.00762827138156099,306.623583743552,300.54277937886707
29.4,433,26.728296098136564,0.005555102040816327,0.0105651583645390,314.302670419804,302.55449415211075
31.3,632,25.441827459685083,0.004746938775510205,0.0151846800766208,321.332875112376,304.45315709522305
33.0,797,26.01088109952473,0.005555102040816327,0.0188901042670316,327.152934788743,306.15467358448757
34.5,911,23.362725931457287,0.0005040816326530613,0.0213817223441784,331.406270358009,307.6498725351982
35.6,962,25.049210014482586,0.003938775510204082,0.0224309136787981,333.681532413358,308.7519673858127
36.5,949,21.690597261053476,0.0003020408163265306,0.0230190191154834,334.182383779578,309.6442949908628
36.9,872,20.878817768294336,0.0003020408163265306,0.0224729419293316,332.640769032138,310.04056531828417
37.0,733,24.435019789658767,0.0003020408163265306,0.0184218005351705,329.256023122744,310.1436368449745
36.5,549,24.098325589345123,0.0003020408163265306,0.0155715848675289,324.108830904250,309.6400384937296
35.4,336,23.879554880534087,0.0001,0.0119876389825481,317.522813399740,308.53707548433744
33.2,125,24.66584532677352,0.0001,0.00723283881328676,309.747712414304,306.33781161189387
29.0,217,21.246070236933967,0.0001,0.00812387887404972,308.108780183888,302.1411080533302
31.700000000000003,430,22.21997633973101,0.0001,0.0122623144152508,316.430546058589,304.8426033524771
33.5,630,22.635686247041807,0.0001,0.0160563425684120,323.353227858616,306.64441816267527
34.9,797,25.655006320658682,0.002726530612244898,0.0187741403837845,328.914840010774,308.05075464824415
36.0,912,25.30996905111667,0.0025244897959183677,0.0212878085431800,332.807495307955,309.15067059009647
37.0,962,28.34779790136181,0.005959183673469389,0.0223157042897711,334.960193877186,310.1552656384243
37.5,942,23.726397581753723,0.0003020408163265306,0.0222793210775453,334.924394905225,310.64594671059984
37.7,858,31.107590167243576,0.00636326530612245,0.0199467989226877,333.030324085018,310.8566497362589
37.5,701,26.71036759885174,0.0003020408163265306,0.0168784759415413,328.917130333281,310.64604586441885
35.800000000000004,324,22.23498223748895,0.0003020408163265306,0.0130663914941629,317.595126963496,308.9332704479661
33.800000000000004,117,26.248923296937104,0.0001,0.00647769958256483,310.124810325322,306.93935064356043
28.0,224,27.83563552083654,0.005555102040816327,0.00554095630567181,307.320126066353,301.15444043563457
30.5,436,26.103897605216684,0.0035346938775510208,0.0106023723956327,315.437632900466,303.65156179794127
32.7,640,21.26015238403549,0.0003020408163265306,0.0165684049112628,322.857565959971,305.8436293183327
34.4,802,26.848598935824185,0.005151020408163266,0.0189135700956929,328.577385951798,307.553802270734
35.800000000000004,915,25.179700877139435,0.002928571428571429,0.0213691589057281,332.698560098722,308.95085502343545
36.8,966,26.084617776405914,0.003736734693877551,0.0224265322098248,334.876146183646,309.9517658463001
37.4,951,27.831683164871592,0.004948979591836736,0.0220437926805722,335.054698921103,310.55344207251255
37.7,870,24.79935993996164,0.0003020408163265306,0.0206682969058062,333.328045632133,310.84594417026534
37.5,731,26.067554215079877,0.0003020408163265306,0.0177361127253815,329.672300178062,310.6455621029523
36.8,544,25.551477730829326,0.0003020408163265306,0.0147878408011157,324.265431715428,309.9419362748175
35.5,329,22.47063526329143,0.0001,0.0128193480412013,317.435705768556,308.6343064821057
33.1,118,23.117869887420596,0.0001,0.00807130387791551,309.459628999251,306.2351484827142
27.8,225,26.097621017386313,0.003736734693877551,0.00557442129205402,307.151631011172,300.95178967408066
30.6,447,24.35278129268943,0.0001,0.0110253520055088,315.824576061556,303.74857809256616
33.0,654,25.173199165226197,0.0017163265306122451,0.0156131687250215,323.500141569899,306.150201325414
35.0,821,21.817258337360812,0.0003020408163265306,0.0202629108592760,329.611680595672,308.14442029319855
36.6,935,27.015206484764814,0.004746938775510205,0.0217501616945635,333.927686173165,309.75307587958383
37.8,985,24.11944086229536,0.0003020408163265306,0.0228577370215372,336.255603502835,310.9470155644556
38.6,966,26.922159098563753,0.001312244897959184,0.0222914185739461,336.519749368281,311.7500938500392
38.8,880,16.966356036064717,0.0003020408163265306,0.0258735558148997,334.588412006781,311.93063661568607
38.6,737,24.922438608401837,0.0003020408163265306,0.0190222074310738,330.849154984299,311.74178844622
37.9,547,26.588524258937532,0.0003020408163265306,0.0148180285199695,325.386817619699,311.04189020545846
36.4,329,23.430609327599456,0.0001,0.0127557576577657,318.307992672773,309.534410669863
33.5,116,25.916972679160338,0.0001,0.00648665756049926,309.801126341257,306.6392740404255
28.8,217,24.875738650868207,0.0001,0.00584560623919111,307.912883836470,301.9477610052083
32.2,435,26.697654124844462,0.0001,0.0105415734901230,317.042149080837,305.349618918684
35.1,637,24.430641510850542,0.0003020408163265306,0.0159602464830263,325.039472636203,308.2449045282219
37.0,801,21.252600349723895,0.0003020408163265306,0.0212674286342989,330.962561489945,310.1395429728085
38.400000000000006,912,24.143676295163,0.0003020408163265306,0.0220259151407147,335.009868036327,311.544475177981
39.400000000000006,963,27.22744734966036,0.0001,0.0222044075460100,337.177025614908,312.5491711358178
40.1,952,23.75990751109463,0.0003020408163265306,0.0236015232347395,337.548192150244,313.241699150147
40.2,875,27.454226112489035,0.0003020408163265306,0.0204998459886541,335.754389417214,313.3463186963226
39.8,731,22.772189326146453,0.0003020408163265306,0.0208357592423557,331.819021906960,312.9358417592246
39.0,542,22.564679685152456,0.0003020408163265306,0.0178792796987346,326.304103628756,312.1328835027707
37.2,323,23.230891577087274,0.0003020408163265306,0.0132954561446322,318.926531115660,310.3325473581049
34.0,111,26.20598240160469,0.0001,0.00655505742363157,310.160753436029,307.1388020148128
28.8,217,24.5207661448442,0.0001,0.00603979715498947,307.912883836470,301.9471443421594
32.2,433,23.536567736210326,0.0001,0.0118399654697494,316.989491185691,305.34408524038537
35.4,633,29.22128543967585,0.004342857142857144,0.0149938646586612,325.219699253291,308.5526213433695
37.6,787,20.513600522263513,0.0003020408163265306,0.0218026154899013,331.169142160835,310.73692147091907
39.2,887,23.503518137511627,0.0003020408163265306,0.0223616918286318,335.129084725514,312.34144586349515
40.400000000000006,936,20.824730036285683,0.0003020408163265306,0.0251651257405911,337.432184171363,313.5357413865696
41.2,918,25.45691241161397,0.0003020408163265306,0.0227034977110721,337.726297179581,314.3420189401414
41.5,833,26.82481290006298,0.0003020408163265306,0.0208179050743138,335.922508471572,314.64208077381807
41.3,692,24.033903963185754,0.0003020408163265306,0.0203678114154522,332.250043112832,314.4346049812085
40.6,507,24.303381289200953,0.0003020408163265306,0.0172545241715272,326.936914577646,313.732386023978
38.900000000000006,297,24.533595573729425,0.0003020408163265306,0.0131461123265436,319.898578975197,312.0313086198003
35.9,97,22.839651706324194,0.0001,0.00974884531286534,311.665283172999,309.0293579005064
34.1,206,27.616338988130863,0.0001,0.00708430676595536,312.810407181492,307.2430827024487
37.2,417,24.102934322923648,0.0003020408163265306,0.0140456573630320,321.373548554483,310.33604550290687
39.7,616,23.0252590423984,0.0003020408163265306,0.0190256465452503,328.841507854841,312.8340288365376
41.2,777,22.099621761273653,0.0003020408163265306,0.0226536768891690,334.264953915240,314.3332117788313
42.400000000000006,884,28.824980264450687,0.0003020408163265306,0.0209291689026652,338.000296227395,315.54506800199204
43.3,932,26.671031439731266,0.0003020408163265306,0.0232259968847626,339.991982882196,316.4407753489491
43.8,916,28.0577001745416,0.0003020408163265306,0.0224796069402647,340.063762011781,316.94197811247705
44.0,834,22.243158205298812,0.0003020408163265306,0.0248623757479892,338.259016534642,317.12979952538217
43.7,695,20.373421947880786,0.0003020408163265306,0.0240994609026483,334.572929068810,316.82413992397005
43.1,512,28.196536249219672,0.0003020408163265306,0.0163065946437502,329.445961745929,316.23491172210095
41.7,304,21.658361813101436,0.0003020408163265306,0.0169827004040064,322.801406704219,314.8215972134059
39.1,101,24.735014905965816,0.0001,0.0106076129821743,314.941997936212,312.22717586012726
34.9,205,29.959138364874462,0.0001,0.00612039897573393,313.568204099421,308.0457417763492
37.9,416,22.746331379095743,0.0003020408163265306,0.0153587761622586,322.020548117881,311.03245164630823
40.2,615,22.280403185026223,0.0003020408163265306,0.0197724981881203,329.288094841388,313.33184515798024
41.7,773,27.0857971278738,0.0003020408163265306,0.0199096279696517,334.631055496721,314.8409208311322
42.900000000000006,880,26.61748998689444,0.0003020408163265306,0.0223174091471566,338.363250284851,316.0402801208287
43.8,928,25.50883478439815,0.0003020408163265306,0.0240556959799148,340.353683168051,316.9378033660351
44.5,912,24.20244523231362,0.0003020408163265306,0.0249567742026978,340.609850806761,317.6339802694925
44.8,831,24.625617937848105,0.0003020408163265306,0.0237977928404164,338.926133928287,317.93248530161367
44.7,694,24.663636891705817,0.0003020408163265306,0.0219290006380751,335.485207952458,317.8298346318794
44.2,510,25.547001781985063,0.0003020408163265306,0.0186615449099888,330.444063014655,317.3283557838239
43.0,302,23.50288450035998,0.0003020408163265306,0.0165388192377146,324.013232529531,316.122500969422
40.7,99,21.49947365528363,0.0003020408163265306,0.0137669334332206,316.473961957665,313.8187332961461
35.7,213,26.061710941344277,0.0001,0.00911860454032778,314.565311260032,308.8377501264662
39.2,422,25.63515666576291,0.0003020408163265306,0.0143582627861436,323.424677682468,312.3353383636632
42.0,628,23.04485428033063,0.0003020408163265306,0.0205075970035332,331.311692407175,315.1303204635378
43.7,791,24.653524303808513,0.0003020408163265306,0.0226535358256498,336.931765068365,316.83360079229857
45.0,903,23.344640106703924,0.0003020408163265306,0.0256223364692483,340.852204846889,318.1314315892269
45.900000000000006,951,26.887184524601366,0.0003020408163265306,0.0246251411491465,342.830134124228,319.0370349614587
46.3,927,27.07888708262368,0.0003020408163265306,0.0243915044198919,342.622321012857,319.436166750194
46.400000000000006,836,25.24035097067373,0.0003020408163265306,0.0243558723735470,340.527284804393,319.53087917292595
46.2,695,25.96788662235665,0.0003020408163265306,0.0219764888514265,336.915253399973,319.3295156699467
45.5,509,28.121297642745418,0.0003020408163265306,0.0177570082932587,331.658237687826,318.63054840977736
43.7,298,22.726763309711558,0.0003020408163265306,0.0174821996003088,324.591106551745,316.81985223932725
40.5,93,27.15682174485695,0.0001,0.00984668192958909,316.117393529560,313.62878217210977
34.0,194,25.58173673927212,0.0001,0.00811751777634386,312.391316018460,307.1394687081367
36.6,385,24.99621864510594,0.0001,0.0126535332266914,319.964494981164,309.7379645178385
38.900000000000006,597,28.035604630057225,0.0003020408163265306,0.0152556949869914,327.605872488958,312.04372178396676
40.7,748,26.14405438857139,0.0003020408163265306,0.0195565790248272,333.081400479137,313.84049458422135
42.1,846,29.333712431930152,0.0003020408163265306,0.0199240784754439,336.795743031159,315.2456712151103
43.2,891,28.75928472885604,0.0003020408163265306,0.0214530530829048,338.906731704525,316.3437117905932
43.900000000000006,886,24.594243671692688,0.0003020408163265306,0.0240647697230327,339.429603114516,317.03515468488246
44.2,819,26.92451839829137,0.0003020408163265306,0.0219371850104145,338.078905296121,317.3372681337241
43.900000000000006,678,25.730764747305642,0.0003020408163265306,0.0205780660198703,334.340691263821,317.0327406622814
43.3,492,23.511221829319986,0.0003020408163265306,0.0192154785420134,329.133265749945,316.4260029259013
41.900000000000006,283,30.531988486482835,0.0001,0.0109924969959557,322.454162589925,315.0362220953705
39.5,85,25.521099584641828,0.0001,0.0101597087548373,314.914044226970,312.6275090022474
34.800000000000004,185,21.965458488684877,0.0001,0.0107711884149670,312.936318517685,307.93160680690204
37.2,382,27.326921870320458,0.0001,0.0115960755679736,320.464964318408,310.3409078246748
40.7,733,20.323029224891293,0.0003020408163265306,0.0228919780603489,332.708852285650,313.8300657490772
42.1,889,26.160896926407382,0.0003020408163265306,0.0223032654150470,337.846070410457,315.2410665748158
42.0,878,23.723289978439897,0.0003020408163265306,0.0234832663855243,337.485682236807,315.1367735733664
41.7,763,23.438082213584938,0.0003020408163265306,0.0219210611866828,334.384188197860,314.8343729904542
39.8,264,23.28163810290232,0.0003020408163265306,0.0140932622680207,319.915123855553,312.92687397319105
38.1,78,20.954597169267068,0.0003020408163265306,0.0120788114880223,313.338631664050,311.2218604247113
34.9,184,28.128191974951577,0.0001,0.00692504706193797,313.007863157200,308.0421179716036
37.4,386,22.92565212866058,0.0003020408163265306,0.0144900940558708,320.761760586303,310.5329988288655
43.5,904,22.316676522042375,0.0003020408163265306,0.0254579931231139,339.497846944848,316.63227271537454
44.0,880,26.381484495125825,0.0003020408163265306,0.0229920035486910,339.376269693414,317.1379591939795
44.0,788,25.007620048337046,0.0003020408163265306,0.0225616212001789,337.137012739246,317.13363147389373
43.6,645,25.43552277956131,0.0003020408163265306,0.0201594061655890,333.241907220748,316.73205269107723
42.7,463,21.98688159211799,0.0003020408163265306,0.0194575168718741,327.827470655965,315.82378530494407
29.9,170,27.647647371350487,0.0001,0.00421931154223964,307.714126229757,303.0496738575376
30.8,360,25.662067224300838,0.0001,0.00893630932052433,313.707848998270,303.94866962541835
32.4,552,25.320910566444606,0.0001,0.0133078480363325,320.295113799465,305.5493482547628
34.300000000000004,712,25.64263592004008,0.0009081632653061226,0.0168770922108134,326.202756593235,307.44998214882247
36.4,861,24.84321731972877,0.0001,0.0203005719576900,331.906179346769,309.548088854724
38.1,908,26.272160308317925,0.0001,0.0211342779800124,334.635864422729,311.2486095809717
39.0,877,26.361613304222345,0.0003020408163265306,0.0205453428372226,334.698520157252,312.1465474469845
35.5,861,23.804153692298257,0.0001,0.0203690200819994,331.076448670892,308.64784727150544
38.2,662,26.523624272709956,0.0003020408163265306,0.0167570106388862,328.589778497741,311.3436825764398
37.8,476,31.726666662128927,0.0001,0.0112974742614871,323.471915754105,310.9494920131547
36.6,268,21.938867128693914,0.0003020408163265306,0.0129941349484333,316.899734715259,309.73018476898267
34.4,73,23.554607195773897,0.0001,0.00801886710528520,309.530855093429,307.5326993970803
28.700000000000003,192,28.64475612182933,0.005151020408163266,0.00474427407359493,307.134015897450,301.853954862588
31.4,404,22.636043923677292,0.0001,0.0114549417334325,315.455031538310,304.54329876448776
33.7,603,23.9508450885434,0.0001,0.0150772871680121,322.846505500568,306.8457857833392
35.6,764,27.89386244652158,0.004544897959183674,0.0179755084449462,328.732881831996,308.7527317330425
37.1,868,24.831384472491155,0.0003020408163265306,0.0203115413583270,332.725589736611,310.24699993567305
38.2,914,24.313432549994385,0.0003020408163265306,0.0218752799220709,334.875628548609,311.3451597197359
38.900000000000006,896,25.067520342146295,0.0003020408163265306,0.0215214917569508,335.074902400383,312.04487391618767
39.2,816,27.976148143929787,0.0001,0.0191546464119426,333.374646459869,312.34771781267966
39.0,674,25.517498637569123,0.0003020408163265306,0.0179552834908317,329.643137068677,312.1407981275678
38.400000000000006,475,25.257752126118305,0.0003020408163265306,0.0148766261945995,324.019794764940,311.53719070091813
37.0,275,25.839717166634728,0.0001,0.0108709664271996,317.473732111763,310.13641417974117
34.5,75,23.299651982582464,0.0001,0.00827426260535876,309.684218449817,307.63212496024966
31.200000000000003,201,26.597032156893775,0.0001,0.00592812275686121,309.831800734193,304.3462443776707
34.7,422,24.09999325031899,0.0001,0.0126873864684487,319.101309331749,307.840488917965
37.1,625,25.452569676361936,0.0003020408163265306,0.0162455363164950,326.617484244929,310.242952231511
38.3,790,20.826218576904527,0.0003020408163265306,0.0220356453634744,331.893855205625,311.43631180001836
39.2,900,27.720607168625413,0.0001,0.0208411088497385,335.449070055080,312.34904612287204
39.900000000000006,946,22.076923492723502,0.0003020408163265306,0.0243450878602068,337.218717395257,313.03899630167786
40.400000000000006,922,26.81449104778316,0.0003020408163265306,0.0216317929184152,337.090139526644,313.54585150734744
40.6,831,23.16696461692294,0.0003020408163265306,0.0224375570492394,335.040988190455,313.73724760622207
40.400000000000006,685,29.959771266772158,0.0001,0.0164167701200026,331.231948255338,313.54631528379
39.900000000000006,495,20.518792964795306,0.0003020408163265306,0.0191137914024259,325.964021968385,313.0267742582679
38.6,278,22.864352570082833,0.0003020408163265306,0.0137958584179828,319.110881719337,311.7285290886127
36.5,74,27.18854140926841,0.0001,0.00701999956492804,311.643132895481,309.6353852664765
30.6,205,27.472596661973526,0.0001,0.00512510257096379,309.351455742385,303.7488921406838
34.300000000000004,427,22.978172125320732,0.0001,0.0131698840309982,318.847847630072,307.43934045096523
37.5,632,22.958235782878667,0.0003020408163265306,0.0180573115814117,327.172172221002,310.6380718420596
39.3,793,23.857490861759143,0.0003020408163265306,0.0208157891642671,332.896623460205,312.4399038480304
40.400000000000006,899,24.254407363791902,0.0003020408163265306,0.0226989299131418,336.527247282362,313.5409188392341
41.2,946,23.963740489352194,0.0003020408163265306,0.0239168699096857,338.408302157640,314.34001572811843
41.7,925,20.292988523590346,0.0003020408163265306,0.0260030091427812,338.355426318825,314.83232718141113
41.900000000000006,838,30.226461048946906,0.0001,0.0194649409527180,336.414997479768,315.047400768111
41.7,691,27.675803060112187,0.0003020408163265306,0.0183729847827311,332.599958339500,314.8402157541737
41.0,498,25.683779282090125,0.0003020408163265306,0.0164650072272697,327.089898309975,314.133899301863
39.5,279,28.660787513131435,0.0001,0.0106905775547597,320.013497602956,312.637056339853
37.5,72,24.63790125346533,0.0001,0.00929520619419221,312.582615364146,310.629174850093
32.7,196,24.96305527385353,0.0001,0.00774059899169682,311.168916192239,305.8406945001071
36.2,411,27.545000547014304,0.0001,0.0113717189666766,320.256266283219,309.34363573203035
39.400000000000006,611,25.12647883945169,0.0003020408163265306,0.0174939565273070,328.432223630738,312.53809477767385
41.400000000000006,774,25.599344237784155,0.0003020408163265306,0.0206252199012594,334.376779052449,314.5388808071782
42.5,883,20.711291704364264,0.0003020408163265306,0.0256218236000138,338.067989481620,315.63077797280397
43.3,927,28.441915757329753,0.0003020408163265306,0.0222099217237582,339.871054937964,316.4437462627466
43.7,903,23.461312986727748,0.0003020408163265306,0.0248599228521736,339.657418814085,316.8338926525566
43.900000000000006,812,28.063619607348574,0.0003020408163265306,0.0210257257182281,337.630323880088,317.039620473231
43.7,668,23.924552968254392,0.0003020408163265306,0.0214790295081601,333.905715234190,316.82973934852185
43.1,479,26.31420227269335,0.0003020408163265306,0.0170815999942582,328.614458736738,316.2309454690804
41.6,264,24.655329592046407,0.0003020408163265306,0.0143613433453402,321.670648704992,314.7261333842676
39.3,65,26.28681997802639,0.0001,0.00928895199942100,314.184204530316,312.4287647030338
29.1,174,23.815558897046266,0.0001,0.00594573917587889,307.036150381148,302.2444908646959
31.200000000000003,381,28.03496900447588,0.004342857142857144,0.00926358015350650,314.652526987022,304.3525400369922
33.6,577,26.979875140140226,0.0025244897959183677,0.0137937808565522,322.080794345799,306.7506730264549
36.1,742,28.810568587336352,0.004746938775510205,0.0174445313294121,328.643473350709,309.25299148265054
38.400000000000006,853,27.51943154342665,0.0001,0.0198512258933239,333.552112764124,311.5490947985307
40.1,897,23.16212979102548,0.0003020408163265306,0.0231276491021026,336.202486255548,313.23950028771884
41.2,877,20.3922198691049,0.0003020408163265306,0.0250395288230312,336.724460282168,314.3323554659764
41.8,793,23.978448457053723,0.0003020408163265306,0.0220504202064709,335.216924961231,314.93577094331795
41.900000000000006,651,29.2444273852386,0.0003020408163265306,0.0169609481925152,331.791653359534,315.04174942336016
41.400000000000006,465,25.686406538933387,0.0003020408163265306,0.0162743060181252,326.633909318883,314.5325127436253
40.0,255,25.07815315228856,0.0003020408163265306,0.0128867728685899,319.875754874045,313.129457577978
37.5,60,23.799216965273168,0.0001,0.00968663017110848,312.261431945573,310.6274646993172
31.700000000000003,182,25.578695424368984,0.0001,0.00654371547684451,309.809497074382,304.8432058388361
35.0,393,24.546861457423848,0.0001,0.0121340934285282,318.631454406404,308.1401322148371
