Tamb,I,Tcoolant_in,mass_flowrate_optimal,efficiency_gain_optimal
41.7,1071,22.313607416198412,0.0003020408163265306,0.0200820072187929
42.3,1056,26.389814003740113,0.0003020408163265306,0.0177623037553332
42.400000000000006,979,23.328363342983575,0.0003020408163265306,0.0182196812759543
42.1,841,22.124779839510303,0.0003020408163265306,0.0169247748214095
41.3,659,25.691879846071952,0.0003020408163265306,0.0120215305944760
39.900000000000006,448,26.86105779581089,0.0003020408163265306,0.00794374422733980
37.1,229,27.929264706311496,0.0001,0.00369020863292082
25.700000000000003,122,29.971800245194707,0.006969387755102042,0.00266379736309778
29.200000000000003,331,20.788781909260596,0.0001,0.00834457528342579
32.7,550,25.65296060886046,0.0001,0.00991655415241179
35.1,749,26.281294703128218,0.002120408163265306,0.0134129235254640
36.9,913,24.704224224391318,0.0001,0.0164959441104813
38.3,1023,26.845960718246946,0.00333265306122449,0.0181317742731644
39.3,1072,26.99818300061019,0.002928571428571429,0.0187477004705816
40.0,1058,26.061261005231753,0.0001,0.0182359083016352
40.400000000000006,983,20.012257175936853,0.0003020408163265306,0.0199892470693054
40.5,849,21.055494412378103,0.0003020408163265306,0.0174733444607516
40.0,666,27.39919539490874,0.0003020408163265306,0.0109296765832465
39.0,454,25.323156771407575,0.0003020408163265306,0.00884963037470408
36.3,235,24.94842609941494,0.0001,0.00549526684202039
26.200000000000003,118,24.933881067330706,0.0017163265306122451,0.00235571579936338
29.700000000000003,325,26.373697935576637,0.002928571428571429,0.00585893097842107
32.9,542,24.555076674851332,0.0001,0.0100914268396175
35.300000000000004,740,26.47365095698171,0.0017163265306122451,0.0131106313924034
37.4,898,25.074040950913744,0.0001,0.0159130729187247
39.0,1006,23.39303130208985,0.0003020408163265306,0.0184145302610369
40.2,1054,24.568937162670224,0.0003020408163265306,0.0186091834251777
40.900000000000006,1037,25.186728756977597,0.0003020408163265306,0.0180588119303194
41.2,961,20.727263920325683,0.0003020408163265306,0.0193437765878344
41.0,826,22.28267406069223,0.0003020408163265306,0.0164687055582527
40.400000000000006,649,28.794134646762732,0.0003020408163265306,0.00989261719263530
39.3,442,27.25075651168074,0.0003020408163265306,0.00749545406499201
36.6,227,23.125633886002287,0.0001,0.00657157763996648
27.3,116,25.307038826494303,0.0001,0.00188820929381241
30.4,321,27.240511707525698,0.003130612244897959,0.00543910684753853
34.0,534,25.187910812005754,0.0001,0.00959867749494985
36.7,727,23.682843890936105,0.0003020408163265306,0.0136766124585933
38.3,885,28.3619586949908,0.003130612244897959,0.0150128637236261
39.400000000000006,993,26.170528619053087,0.0001,0.0170437169973168
40.1,1042,24.670472733523678,0.0003020408163265306,0.0183741027840598
40.5,1029,26.79901510367962,0.0001,0.0173233441938066
40.6,953,29.23607374740309,0.0019183673469387757,0.0154588344809798
40.5,819,25.49270842136608,0.0003020408163265306,0.0144438903280859
40.0,640,20.705022687099525,0.0003020408163265306,0.0146729085372349
39.1,431,25.494604277193087,0.0003020408163265306,0.00844114909396189
36.6,217,26.129679366744057,0.0001,0.00454549413572058
28.0,110,24.012091057757207,0.0001,0.00275149902455995
31.0,308,25.870662482836206,0.0001,0.00532942743526789
34.300000000000004,516,25.840107046492793,0.0001,0.00897739465849489
37.1,706,27.91979954108556,0.0001,0.0115414551743696
38.900000000000006,859,22.1454501275566,0.0003020408163265306,0.0168057577780980
40.2,961,26.18666358122527,0.0003020408163265306,0.0162659326374929
41.1,1007,24.87436875424643,0.0003020408163265306,0.0177255607066839
41.8,991,25.170999720957862,0.0003020408163265306,0.0173642188463930
42.1,915,26.330374338840148,0.0003020408163265306,0.0155884105163590
42.1,786,25.97411623152845,0.0003020408163265306,0.0138344001456841
41.6,613,24.93216002228897,0.0003020408163265306,0.0118735630225750
40.7,411,27.42549979897136,0.0003020408163265306,0.00720914211938074
38.7,204,28.07958298971882,0.0001,0.00352125605486616
32.2,98,22.22812870338413,0.0001,0.00454613322322530
35.300000000000004,289,28.978522359370025,0.0001,0.00368667827722632
38.2,496,25.674897002851317,0.0003020408163265306,0.00913214810418010
40.2,688,23.554390000982817,0.0003020408163265306,0.0136081844681068
41.6,843,26.86701500535941,0.0003020408163265306,0.0141375509598794
42.7,948,24.855746554106286,0.0003020408163265306,0.0169386907553998
43.5,999,23.291493142643645,0.0003020408163265306,0.0186324196876530
44.0,989,24.94164171713127,0.0003020408163265306,0.0175969289289709
44.3,919,24.64149952998809,0.0003020408163265306,0.0167968614212556
44.2,790,27.074404419654527,0.0003020408163265306,0.0134972241314096
43.6,619,23.8198611320727,0.0003020408163265306,0.0130229269326392
42.6,418,23.54507093400142,0.0003020408163265306,0.0102243336882132
40.7,211,20.841999386899257,0.0003020408163265306,0.00875721970698421
32.5,98,25.79165958039416,0.0001,0.00229416889062933
35.5,289,24.535152876532166,0.0001,0.00638035631831612
38.1,495,23.29404158299884,0.0003020408163265306,0.0106191415751868
39.900000000000006,686,24.12125721779413,0.0003020408163265306,0.0131827682518455
41.6,844,26.033655241769154,0.0003020408163265306,0.0146249086888907
42.900000000000006,952,31.295079532482674,0.000706122448979592,0.0143436840630940
43.900000000000006,1002,22.064914087401878,0.0003020408163265306,0.0194308742672037
44.6,987,24.669905609586817,0.0003020408163265306,0.0177783229871978
45.0,912,23.16448145810875,0.0003020408163265306,0.0176716608603456
44.8,785,22.857439385200202,0.0003020408163265306,0.0161037478279330
44.2,604,25.325959994622014,0.0003020408163265306,0.0119577224343132
43.1,413,24.51869596306689,0.0003020408163265306,0.00959669652276319
32.2,102,25.127028793946867,0.0001,0.00271910406517555
34.800000000000004,295,20.3728721079478,0.0003020408163265306,0.00893942736308460
38.900000000000006,685,20.771462701521926,0.0003020408163265306,0.0150783381628479
40.6,844,24.140164164775065,0.0003020408163265306,0.0155966389179686
42.2,949,23.002537133986348,0.0003020408163265306,0.0179514102675356
43.5,999,23.03636522040361,0.0003020408163265306,0.0187795890308222
44.5,987,25.008517045045654,0.0003020408163265306,0.0175750771405074
45.1,914,23.253535556532952,0.0003020408163265306,0.0176584171921045
45.2,787,22.86034884863787,0.0003020408163265306,0.0161883258053194
44.900000000000006,616,28.94899759679176,0.0003020408163265306,0.00995268025244992
44.1,417,25.37818608354765,0.0003020408163265306,0.00932219703429675
42.2,211,22.106895995888607,0.0003020408163265306,0.00827995575252930
32.300000000000004,103,26.0068148359666,0.0001,0.00218044048108511
35.800000000000004,300,27.66410200737087,0.0001,0.00469200909479016
39.0,509,25.740825829263343,0.0003020408163265306,0.00940921150777936
41.1,701,28.665295429940937,0.0003020408163265306,0.0108710149999454
42.900000000000006,858,24.449089656056763,0.0003020408163265306,0.0158751411028623
44.3,964,27.668657689466176,0.0003020408163265306,0.0157581838131032
45.3,1015,22.97542818229704,0.0003020408163265306,0.0192303652125087
45.900000000000006,1000,23.63291300238037,0.0003020408163265306,0.0187064890960457
46.1,784,24.843834217518353,0.0003020408163265306,0.0150521336358166
45.6,626,28.744677204724024,0.0003020408163265306,0.0103294160108868
44.7,424,24.37108360783915,0.0003020408163265306,0.0101887407528356
42.3,214,28.192723735669272,0.0001,0.00422834955178677
33.7,97,26.0294578681202,0.0001,0.00236693213359403
35.6,287,27.11034310077503,0.0001,0.00479051653120651
37.3,487,27.13780036075582,0.0001,0.00798227100968107
39.0,670,19.41550511690502,0.0003020408163265306,0.0157455494940145
40.7,823,25.819787887763983,0.0003020408163265306,0.0143515710496430
42.3,933,27.964838631385298,0.0003020408163265306,0.0150110005773384
43.7,982,25.52665280588641,0.0003020408163265306,0.0171428064967771
44.6,964,24.804872582728656,0.0003020408163265306,0.0173720382886205
45.1,887,27.250129206530616,0.0003020408163265306,0.0149050335236001
45.3,738,24.391461830925483,0.0003020408163265306,0.0145757019468359
44.1,396,26.07227824318708,0.0003020408163265306,0.00855533939464896
42.1,194,22.123242977308426,0.0003020408163265306,0.00800628760160950
32.9,90,27.21301848376554,0.0001,0.00133540467944523
35.300000000000004,279,22.196378750067797,0.0001,0.00764383333707094
38.2,484,27.00444140523852,0.0003020408163265306,0.00812193986054053
40.8,674,25.459764187695303,0.0003020408163265306,0.0123100677607148
42.8,833,22.082495031156796,0.0003020408163265306,0.0169335961402570
44.400000000000006,946,21.851185128004946,0.0003020408163265306,0.0188511628445713
45.5,995,22.095979963157582,0.0003020408163265306,0.0195106204337030
46.0,979,22.633415570535647,0.0003020408163265306,0.0190339876591036
46.2,901,28.89372201315266,0.0003020408163265306,0.0142876615511583
45.900000000000006,774,24.950453306582162,0.0003020408163265306,0.0148204806495785
45.1,602,30.66366757398804,0.0003020408163265306,0.00870888591641068
43.900000000000006,403,20.32961945444069,0.0003020408163265306,0.0124462577361338
42.0,198,27.33216756980087,0.0001,0.00449097921026489
36.3,267,26.046655285458236,0.0001,0.00525660335460112
44.3,933,25.29384727027653,0.0003020408163265306,0.0166131101747960
45.5,938,23.521954493035803,0.0003020408163265306,0.0178748438394462
46.3,969,26.81687171477332,0.0003020408163265306,0.0164599580612120
46.5,896,22.94611612610489,0.0003020408163265306,0.0178017042200078
46.3,768,21.475227919472108,0.0003020408163265306,0.0170005863388502
45.7,597,23.3400020591899,0.0003020408163265306,0.0134179693465970
44.6,398,27.68183794157382,0.0003020408163265306,0.00763919514339429
42.8,195,28.090995432870265,0.0001,0.00412463702159423
38.1,274,27.90377470225851,0.0001,0.00450344985388056
40.8,484,26.618266558301414,0.0003020408163265306,0.00881555259096279
42.6,680,26.482331677128805,0.0003020408163265306,0.0120470382049544
44.2,835,23.84394008573246,0.0003020408163265306,0.0160870280083868
45.5,941,29.582863354645852,0.0003020408163265306,0.0144482037958150
46.400000000000006,992,22.994270782074736,0.0003020408163265306,0.0190438777515591
47.0,982,25.28377493407463,0.0003020408163265306,0.0176118626686417
47.3,912,25.065390641024752,0.0003020408163265306,0.0168284755318436
47.1,786,25.73754885574566,0.0003020408163265306,0.0146785008995447
46.400000000000006,615,18.64131984611345,0.0003020408163265306,0.0168800912515673
45.2,414,19.532259404738515,0.0003020408163265306,0.0134214905392122
43.0,206,28.941068327820876,0.0001,0.00378376611774591
34.1,93,25.118125381972046,0.0001,0.00298186960190962
37.4,287,26.57363873563095,0.0001,0.00540270674948567
40.2,494,23.45543465339411,0.0003020408163265306,0.0108817834479378
42.2,685,24.976762404971204,0.0003020408163265306,0.0129860965127192
43.8,842,24.849888737430007,0.0003020408163265306,0.0155163935065371
45.2,950,26.333725266665645,0.0003020408163265306,0.0163558612411817
46.2,999,24.5989235509504,0.0003020408163265306,0.0181567731013702
46.8,984,26.03524182083184,0.0003020408163265306,0.0171746176494597
47.1,909,26.40260958824515,0.0003020408163265306,0.0159528612400837
46.900000000000006,783,26.85699801602345,0.0003020408163265306,0.0139076214335661
46.3,604,25.37095980045917,0.0003020408163265306,0.0123012968244279
45.3,412,23.650410277229042,0.0003020408163265306,0.0106485593342761
43.1,204,27.51412004178841,0.0001,0.00467566744899910
34.4,93,27.212793086036985,0.0001,0.00167423228382953
37.7,288,23.679320218844364,0.0001,0.00722746696047182
40.6,497,24.054528539640902,0.0003020408163265306,0.0105922393964864
42.6,690,25.184801847685474,0.0003020408163265306,0.0129857468581248
44.3,829,24.133741803060573,0.0003020408163265306,0.0158423785628218
47.3,993,29.99142767817183,0.0003020408163265306,0.0151341150701888
47.6,919,23.89591006438277,0.0003020408163265306,0.0176837282680749
47.6,792,22.490193383749485,0.0003020408163265306,0.0168930628064052
47.1,618,21.281125965054134,0.0003020408163265306,0.0153142003808942
46.2,416,26.10516764873449,0.0003020408163265306,0.00925120903679445
43.8,207,21.895244386346487,0.0003020408163265306,0.00875836670703629
33.9,92,25.121014162899375,0.0001,0.00292637545897844
37.3,289,25.34966203179572,0.0001,0.00616390699149218
40.8,498,17.908727506541034,0.0003020408163265306,0.0146828753879500
42.900000000000006,691,24.895869881540207,0.0003020408163265306,0.0132264617506214
44.5,849,25.30701435515477,0.0003020408163265306,0.0154392736013401
45.8,960,27.11548455085133,0.0003020408163265306,0.0161108910383298
46.900000000000006,1013,26.125098433785364,0.0003020408163265306,0.0175383485377798
47.8,1001,19.48881108913039,0.0005040816326530613,0.0215676991981398
48.3,928,23.196008492966307,0.0003020408163265306,0.0183414559650060
48.400000000000006,800,26.962790993582598,0.0003020408163265306,0.0143108964429149
48.0,624,26.83554714104754,0.0003020408163265306,0.0119447787112304
47.0,421,24.671416954312427,0.0003020408163265306,0.0104691823187856
44.5,209,22.671947185536,0.0003020408163265306,0.00842616045386328
32.4,86,25.60036588405566,0.0001,0.00221956916447898
34.4,274,21.51466824850685,0.0001,0.00784422808312967
36.9,485,25.58239481469305,0.0003020408163265306,0.00879947958095316
42.1,719,28.6368089274811,0.0003020408163265306,0.0112789238717361
41.400000000000006,379,24.29491207273933,0.0003020408163265306,0.00892337372156755
39.900000000000006,189,26.39400694103386,0.0001,0.00458718955034037
31.8,77,29.460879813582817,0.0001,-0.000580062699769215
41.7,849,25.961544501996716,0.0003020408163265306,0.0147440831318884
40.900000000000006,733,26.851122131049927,0.0003020408163265306,0.0123844765120456
39.0,442,27.93406323784874,0.0003020408163265306,0.00702750919915846
40.900000000000006,652,20.116697524725208,0.0003020408163265306,0.0153568017887577
42.400000000000006,783,17.922989170153116,0.0003020408163265306,0.0188056063345660
45.1,893,25.974696009268232,0.0003020408163265306,0.0157393371870183
44.900000000000006,766,24.609235977397926,0.0003020408163265306,0.0147637996950023
44.400000000000006,593,25.73077843177736,0.0003020408163265306,0.0115840272620211
43.5,393,22.77514767470679,0.0003020408163265306,0.0105763328260890
41.6,189,26.40282018914654,0.0001,0.00490151074648589
34.1,80,25.42807118820448,0.0001,0.00259842469191303
37.4,269,24.8333350888034,0.0001,0.00621195610346444
40.6,475,25.0521410297293,0.0003020408163265306,0.00963557549580691
46.2,970,26.37122391842009,0.0003020408163265306,0.0167183612411543
46.7,755,27.904120611228908,0.0003020408163265306,0.0128488717169142
45.1,388,27.192929496926517,0.0003020408163265306,0.00791378885089012
43.2,185,24.06209947361244,0.0003020408163265306,0.00680901132495835
42.1,479,24.50709194280092,0.0003020408163265306,0.0103363512529304
44.1,672,24.79337413242645,0.0003020408163265306,0.0132139394080987
45.5,821,24.98229024811979,0.0003020408163265306,0.0153777395602743
47.400000000000006,991,25.185795577194252,0.0003020408163265306,0.0178410484916502
47.900000000000006,976,23.83637572198009,0.0003020408163265306,0.0185184249076335
48.0,900,22.09463214417081,0.0003020408163265306,0.0186205427673267
47.6,771,22.483638904921104,0.0003020408163265306,0.0166301777190723
46.900000000000006,597,22.622672725657104,0.0003020408163265306,0.0141222757773297
45.7,396,29.05814973799169,0.0003020408163265306,0.00690918147394557
43.400000000000006,188,24.121314653215926,0.0003020408163265306,0.00685349873481445
33.800000000000004,79,28.15414347746455,0.0001,0.000741404873032223
37.4,271,24.877977851545673,0.0001,0.00620963027399417
40.6,481,24.15608187198148,0.0003020408163265306,0.0102927485811409
42.6,674,27.071933501188006,0.0003020408163265306,0.0116012564748509
46.400000000000006,991,25.935564539837344,0.0003020408163265306,0.0172878362946318
47.2,906,30.231544653241453,0.0003020408163265306,0.0137011265946240
47.0,776,24.15869483195473,0.0003020408163265306,0.0155208436489803
46.3,600,25.203606739691182,0.0003020408163265306,0.0123717908428462
45.0,393,28.425037090273836,0.0003020408163265306,0.00713993148018930
42.7,183,22.806458531909843,0.0003020408163265306,0.00752851632617253
34.6,74,24.630189124186312,0.0001,0.00313842658175622
37.9,260,25.57944861008039,0.0001,0.00570725108457542
41.1,463,23.976902520741863,0.0003020408163265306,0.0102725525427016
43.0,661,27.714668958957173,0.0003020408163265306,0.0110816577686802
44.3,819,24.716765617019313,0.0003020408163265306,0.0153450937989962
45.2,928,24.5913829346091,0.0003020408163265306,0.0170570408296358
44.8,737,22.99413471124175,0.0003020408163265306,0.0153593219753392
44.400000000000006,567,26.633973692382323,0.0003020408163265306,0.0106387734620700
43.900000000000006,369,23.494417473043324,0.0003020408163265306,0.00985401466171399
42.0,170,25.790651530278396,0.0003020408163265306,0.00513307496816210
37.3,245,24.28976040803321,0.0001,0.00622455895783441
40.2,455,25.22760033004377,0.0003020408163265306,0.00917563207792686
42.5,634,27.559659411739492,0.0003020408163265306,0.0107077957371243
44.0,806,26.96808325901387,0.0003020408163265306,0.0137765676357077
45.1,917,22.35992093470917,0.0003020408163265306,0.0182433987545355
45.8,968,24.451612341067545,0.0003020408163265306,0.0177696771568977
46.2,958,24.811012195434007,0.0003020408163265306,0.0174659999246685
46.2,888,27.959481884552694,0.0003020408163265306,0.0146298291318146
46.0,732,25.27010444938368,0.0003020408163265306,0.0140581052329631
45.400000000000006,578,25.55924059521509,0.0003020408163265306,0.0116532998028330
44.5,384,26.74243655280592,0.0003020408163265306,0.00803384644132070
42.400000000000006,179,28.159005652049743,0.0001,0.00379668284428507
32.6,70,23.985481952406335,0.0001,0.00308945194921911
35.0,244,24.710922929599526,0.0001,0.00554685567975157
37.3,458,25.45153654678274,0.0003020408163265306,0.00852487600364253
39.1,641,24.72811374212909,0.0003020408163265306,0.0120303280743315
37.4,543,23.51372906347181,0.0003020408163265306,0.0110676182080594
37.3,370,24.90480317568972,0.0001,0.00759074516859722
37.0,170,27.144031016504933,0.0001,0.00332306854118283
39.7,373,25.03471994033749,0.0003020408163265306,0.00801105451676233
38.6,170,23.395916472948414,0.0001,0.00597261889240865
30.8,247,26.688565712172114,0.0001,0.00381832154620770
33.7,454,24.98026723925807,0.0001,0.00834140566284590
36.6,647,26.953202733703232,0.0001,0.0107687233131476
39.0,809,20.972942913467456,0.0003020408163265306,0.0167655559739785
40.7,922,22.231907601289066,0.0003020408163265306,0.0178595686816795
42.8,961,27.543507502971536,0.0003020408163265306,0.0157057469878519
43.2,855,28.508901743830275,0.0003020408163265306,0.0135616385486737
43.3,758,28.081915627043717,0.0003020408163265306,0.0123332683687247
43.0,586,23.846315443552143,0.0003020408163265306,0.0124235453148755
42.2,384,26.3370439788748,0.0003020408163265306,0.00780161127629451
40.3,177,26.046189057805513,0.0001,0.00471368012493380
30.200000000000003,75,22.955331483373826,0.0001,0.00334378951648314
33.9,276,25.709013881834522,0.0001,0.00521555531399872
37.3,495,22.369602717697795,0.0003020408163265306,0.0110607405690299
39.5,697,25.651424235940585,0.0003020408163265306,0.0123813467962924
41.1,862,23.979584928477184,0.0003020408163265306,0.0160065162483707
42.3,975,27.949897683614953,0.0003020408163265306,0.0156685218823027
43.1,1030,25.893579268138293,0.0003020408163265306,0.0176402809132905
43.5,1017,24.455720347780364,0.0003020408163265306,0.0182351324380672
43.6,940,25.744140973017803,0.0003020408163265306,0.0163976178584079
43.3,806,26.671101802048483,0.0003020408163265306,0.0138669720146161
42.5,622,25.912231020789253,0.0003020408163265306,0.0115441552141148
41.2,410,24.309068470802476,0.0003020408163265306,0.00930391792604261
38.2,189,32.40511672810813,0.0001,0.000510010145842613
28.3,74,23.733321287295578,0.0001,0.00240742979469659
32.1,277,27.26042872254578,0.0001,0.00413964360925372
35.7,499,24.706961850594553,0.0003020408163265306,0.00938839876297369
38.5,704,26.76900481778677,0.0003020408163265306,0.0117393416479939
40.3,870,28.34474749600193,0.0001,0.0138973200291434
41.6,983,25.069421488491994,0.0003020408163265306,0.0172845871993574
42.5,1035,24.949418179740533,0.0003020408163265306,0.0181836751845258
43.1,1021,24.96018133563748,0.0003020408163265306,0.0179942832113462
43.3,944,25.242808284488984,0.0003020408163265306,0.0167088992830308
43.2,807,25.25523942624191,0.0003020408163265306,0.0146968351745546
42.6,625,23.852259806478326,0.0003020408163265306,0.0128977491260628
41.5,410,25.368753444048732,0.0003020408163265306,0.00866959173987964
38.5,188,21.781127339293334,0.0003020408163265306,0.00728062925892066
28.8,72,27.807816128662637,0.0001,4.81434219214903e-5
31.8,277,23.283462239089452,0.0001,0.00639116885537180
35.2,500,26.357066881086148,0.0001,0.00847345775076421
38.6,706,22.991418386791842,0.0003020408163265306,0.0139816966674191
41.1,874,28.70127673515504,0.0003020408163265306,0.0135257096548335
42.6,991,23.58232578038406,0.0003020408163265306,0.0182713005256086
43.7,1044,23.080953485278876,0.0003020408163265306,0.0194126485943093
44.400000000000006,1029,17.146533051727264,0.0003020408163265306,0.0228434555510391
44.6,948,17.740203303065602,0.0003020408163265306,0.0214478549886885
44.2,811,24.605165091668848,0.0003020408163265306,0.0152851979234185
43.400000000000006,626,20.104794015862176,0.0003020408163265306,0.0154828988437934
42.0,410,26.47814105361574,0.0003020408163265306,0.00803843696862398
38.6,187,27.175239646956367,0.0001,0.00383729999387183
29.6,69,26.81126734751349,0.0001,0.000588755114981041
32.6,267,23.834277710643534,0.0001,0.00603572019258124
35.800000000000004,484,22.28768040633298,0.0003020408163265306,0.0106652275800674
38.8,684,25.79310155903535,0.0003020408163265306,0.0120195249834526
41.0,846,23.916732015210652,0.0003020408163265306,0.0158042958497670
42.5,959,24.908440815235046,0.0003020408163265306,0.0170577638429659
43.6,1011,25.108961782856145,0.0003020408163265306,0.0177952799090922
44.400000000000006,1000,29.482539072011313,0.0003020408163265306,0.0153852310855449
44.8,925,25.006318690499665,0.0003020408163265306,0.0167240189973618
44.7,789,27.793152286464796,0.0003020408163265306,0.0131257797518200
44.1,605,22.916674316952935,0.0003020408163265306,0.0135062980753162
42.8,390,27.67844176597138,0.0003020408163265306,0.00713546109314504
39.7,172,26.029348052226492,0.0001,0.00456452792820577
30.200000000000003,64,19.143454484056413,0.0001,0.00567965297757621
33.6,257,21.8473606505654,0.0001,0.00727791989756839
37.3,470,25.445356313585844,0.0003020408163265306,0.00872558074530420
40.3,668,25.762096557080355,0.0003020408163265306,0.0119858035536277
42.0,816,24.30703528003415,0.0003020408163265306,0.0152504295892778
43.2,940,25.383795614821143,0.0003020408163265306,0.0165660229611679
44.0,987,28.726089818369086,0.0003020408163265306,0.0155341058097912
44.5,963,25.982986671490217,0.0003020408163265306,0.0166789825295307
44.5,893,29.482095297235958,0.0003020408163265306,0.0137019947651526
44.1,758,25.49625327073422,0.0003020408163265306,0.0139889734486671
43.2,578,26.79651711176675,0.0003020408163265306,0.0104859028244158
41.7,371,26.610387496550768,0.0003020408163265306,0.00732743761144726
39.3,162,25.432393066226496,0.0001,0.00471712862219508
40.6,913,19.815435111575898,0.0003020408163265306,0.0191361110255996
41.6,962,23.64682892332342,0.0003020408163265306,0.0177240199220949
42.2,948,22.818310050228472,0.0003020408163265306,0.0180468263608246
42.400000000000006,838,24.57008599298196,0.0003020408163265306,0.0154520343744765
42.1,714,23.819493882170292,0.0003020408163265306,0.0140965802975393
33.6,245,24.85724096061526,0.0001,0.00522973086713709
36.0,455,20.07477080425674,0.0003020408163265306,0.0117043111963735
37.9,650,23.91220300576676,0.0003020408163265306,0.0124995066146812
41.400000000000006,908,29.501206265103878,0.0001,0.0141886610682380
40.900000000000006,866,28.573928039317064,0.0003020408163265306,0.0134402945441960
40.6,737,22.72039369976399,0.0003020408163265306,0.0148812867024881
40.3,563,25.43430566615,0.0003020408163265306,0.0106209721466645
39.5,360,30.073212645955536,0.0001,0.00465477128293164
37.8,154,26.034385182861843,0.0001,0.00395738630273056
33.1,244,27.636295156184932,0.0001,0.00347316038983882
35.300000000000004,456,24.08690948742784,0.0001,0.00905598435446663
36.9,653,23.92252930926543,0.0003020408163265306,0.0124079011495144
38.0,816,25.29956737316531,0.0003020408163265306,0.0143074880562140
38.8,929,27.055063789870168,0.0001,0.0158185761913016
39.3,981,24.926275357504196,0.0003020408163265306,0.0172249034874200
39.5,967,24.794621422934732,0.0003020408163265306,0.0170901973394047
39.6,891,24.529514733207407,0.0003020408163265306,0.0160136615435977
39.400000000000006,758,22.617566002078934,0.0003020408163265306,0.0150764089761194
38.8,578,27.97830328548326,0.0003020408163265306,0.00908523920582825
37.8,370,26.873854860495104,0.0001,0.00647203590011868
35.9,158,23.087702515109076,0.0001,0.00552172549434381
28.9,56,24.719245519308302,0.0001,0.00161499222058366
31.4,247,23.069060467659053,0.0001,0.00601504968360996
33.6,461,29.40603819791616,0.003938775510204082,0.00733491701918385
35.4,661,23.311538166630825,0.0003020408163265306,0.0127275020768644
36.8,822,24.502333196841995,0.0003020408163265306,0.0147309456121753
37.9,933,21.45918211864347,0.0003020408163265306,0.0182232653470412
38.7,983,21.13540677348545,0.0003020408163265306,0.0192205822308984
28.8,54,24.012898235515657,0.0001,0.00203417909356564
31.5,242,20.461617050921863,0.0001,0.00756534844364453
34.300000000000004,456,25.434241192786384,0.0001,0.00818218414760210
36.3,654,20.13298726685904,0.0003020408163265306,0.0146443187370907
37.7,818,28.49457075472047,0.003130612244897959,0.0137684493513636
38.900000000000006,932,22.62451329905623,0.0003020408163265306,0.0176475586413280
39.8,984,27.008827786518466,0.0001,0.0166486532277159
40.400000000000006,969,28.41216949079199,0.0003020408163265306,0.0159253389286956
40.7,891,18.490926288542347,0.0003020408163265306,0.0196485606763751
40.6,757,22.967892086067973,0.0003020408163265306,0.0150161299268386
40.1,576,23.032286423112797,0.0003020408163265306,0.0123062689674633
39.0,366,24.204402660229558,0.0003020408163265306,0.00830042574252416
36.9,154,24.98373681277312,0.0001,0.00445745701954844
29.9,54,29.992403144970282,0.003130612244897959,-0.000916577285347226
32.9,245,23.125684804151533,0.0001,0.00618359423893782
35.6,459,27.019724835554538,0.0001,0.00750922557273078
37.8,656,26.37746252299935,0.0003020408163265306,0.0111146641232786
39.5,816,20.218073388258375,0.0003020408163265306,0.0173845146125603
40.8,925,27.998095039394652,0.0001,0.0149575653735604
41.7,975,29.08482252039147,0.0001,0.0155125896240595
30.5,51,26.35947497476454,0.0001,0.000792742053828003
33.4,240,25.511795981235743,0.0001,0.00472505223476468
36.8,455,25.18016887842919,0.0003020408163265306,0.00858412541358220
39.400000000000006,653,27.96172929154446,0.0003020408163265306,0.0103189133939387
41.1,813,26.151683012638042,0.0003020408163265306,0.0140347086171447
42.3,923,27.996604404057106,0.0003020408163265306,0.0148183932851218
43.1,972,31.016303773562655,0.0001,0.0147084785046973
43.7,957,28.282128415432172,0.0003020408163265306,0.0153007954453977
43.900000000000006,878,25.006441852359295,0.0003020408163265306,0.0159562267633110
43.7,742,22.779083280217645,0.0003020408163265306,0.0153842686316698
43.0,561,22.203112756827313,0.0003020408163265306,0.0131574249787980
42.8,774,25.838586312888506,0.0003020408163265306,0.0138216508374063
43.8,906,22.88470652377253,0.0003020408163265306,0.0175967539512424
44.5,955,27.120139108669864,0.0003020408163265306,0.0159261281234080
44.900000000000006,915,24.303060024185754,0.0003020408163265306,0.0170143887934789
44.900000000000006,847,25.715470617691118,0.0003020408163265306,0.0152177955601594
44.6,708,27.369709769082874,0.0003020408163265306,0.0121932855865507
36.6,423,25.08045808676802,0.0003020408163265306,0.00813623647553597
38.5,627,22.91186176767712,0.0003020408163265306,0.0128494233102214
42.5,339,20.324795765588846,0.0003020408163265306,0.0112932868899328
35.6,227,27.331524804052865,0.0001,0.00377702371028762
38.400000000000006,438,22.829459452586697,0.0003020408163265306,0.0101318882925608
40.6,634,23.673903846629475,0.0003020408163265306,0.0128011129185971
42.400000000000006,799,15.486978274921636,0.0003020408163265306,0.0205761431098256
43.7,913,25.202960710858164,0.0003020408163265306,0.0163192689125275
44.7,961,30.319836174898825,0.0003020408163265306,0.0143173975762980
45.3,864,26.81673211376263,0.0003020408163265306,0.0148507065266670
45.1,729,22.88346227197128,0.0003020408163265306,0.0153781226282121
44.400000000000006,548,23.122642447117006,0.0003020408163265306,0.0126579360411083
43.3,339,21.38788781944909,0.0003020408163265306,0.0107640992817355
41.1,131,23.70243356046248,0.0003020408163265306,0.00579861402963528
39.400000000000006,782,27.09249554102781,0.0003020408163265306,0.0128786435425907
40.5,893,23.26318405200282,0.0003020408163265306,0.0168256205134334
27.4,645,23.362884447053496,0.005959183673469389,0.0146130904942629
